watch_event_id,impression_id,session_id,user_id,video_id,creator_id,action,watch_seconds,started_at,ended_at,started_at_raw
217,217,62,113,4065,73,exit_platform,10,2025-08-01T22:00:02Z,2025-08-01T22:00:12Z,20250801 220002
218,218,63,113,3536,55,exit_platform,6,2025-08-01T05:53:17Z,2025-08-01T05:53:23Z,1754027597
219,219,64,113,2569,123,skip_immediate,0,2025-08-01T03:15:10Z,2025-08-01T03:15:11Z,2025-08-01T03:15:10Z
220,220,64,113,2726,59,watch_full,35,2025-08-01T03:15:12Z,2025-08-01T03:15:47Z,2025-08-01T03:15:12Z
221,221,64,113,2726,59,skip_after_partial,25,2025-08-01T03:15:50Z,2025-08-01T03:16:15Z,2025-08-01T03:15:50Z
222,222,64,113,2726,59,skip_immediate,0,2025-08-01T03:16:19Z,2025-08-01T03:16:20Z,2025-08-01T03:16:19Z
223,223,64,113,3503,65,skip_after_partial,11,2025-08-01T03:16:22Z,2025-08-01T03:16:33Z,20250801 031622
224,224,64,113,3503,65,exit_platform,3,2025-08-01T03:16:35Z,2025-08-01T03:16:38Z,2025-08-01T03:16:35Z
225,225,65,114,621,212,watch_full,31,2025-08-01T12:07:31Z,2025-08-01T12:08:02Z,2025-08-01T12:07:31Z
226,226,65,114,29,136,skip_immediate,0,2025-08-01T12:08:05Z,2025-08-01T12:08:06Z,2025-08-01T12:08:05Z
227,227,65,114,2175,179,skip_immediate,0,2025-08-01T12:08:08Z,2025-08-01T12:08:09Z,1754050088
228,228,65,114,2623,1,watch_full,23,2025-08-01T12:08:13Z,2025-08-01T12:08:36Z,2025-08-01T12:08:13Z
229,229,65,114,1774,82,watch_full,38,2025-08-01T12:08:37Z,2025-08-01T12:09:15Z,2025-08-01T12:08:37Z
230,230,65,114,1812,145,skip_after_partial,9,2025-08-01T12:09:16Z,2025-08-01T12:09:25Z,2025-08-01T12:09:16Z
231,231,65,114,2146,88,watch_full,25,2025-08-01T12:09:27Z,2025-08-01T12:09:52Z,2025-08-01T12:09:27Z
232,232,65,114,3565,168,watch_full,NA,2025-08-01T12:09:55Z,2025-08-01T12:10:24Z,2025-08-01T12:09:55Z
233,233,65,114,2569,123,skip_immediate,0,2025-08-01T12:10:26Z,2025-08-01T12:10:27Z,2025-08-01T12:10:26Z
234,234,65,114,3536,55,watch_full,30,2025-08-01T12:10:31Z,2025-08-01T12:11:01Z,2025-08-01T12:10:31Z
235,235,65,114,703,145,exit_platform,7,2025-08-01T12:11:04Z,2025-08-01T12:11:11Z,1754050264
236,236,66,120,2874,108,skip_after_partial,12,2025-08-01T17:26:19Z,2025-08-01T17:26:31Z,2025-08-01T17:26:19Z
237,237,66,120,3640,117,exit_platform,5,2025-08-01T17:26:35Z,2025-08-01T17:26:40Z,2025-08-01T17:26:35Z
238,238,67,120,2146,88,watch_full,25,2025-08-01T18:35:37Z,2025-08-01T18:36:02Z,20250801 183537
239,239,67,120,2175,179,skip_immediate,0,2025-08-01T18:36:06Z,2025-08-01T18:36:07Z,2025-08-01T18:36:06Z
240,240,67,120,2784,198,skip_after_partial,10,2025-08-01T18:36:11Z,2025-08-01T18:36:21Z,2025-08-01T18:36:11Z
241,241,67,120,3794,184,watch_full,13,2025-08-01T18:36:23Z,2025-08-01T18:36:36Z,2025-08-01T18:36:23Z
242,242,67,120,2995,106,skip_immediate,0,2025-08-01T18:36:40Z,2025-08-01T18:36:41Z,2025-08-01T18:36:40Z
243,243,67,120,2136,123,exit_platform,5,2025-08-01T18:36:44Z,2025-08-01T18:36:49Z,1754073404
244,244,68,130,85,131,skip_after_partial,NA,2025-08-01T03:14:03Z,2025-08-01T03:14:25Z,20250801 031403
245,245,68,130,2175,179,watch_full,26,2025-08-01T03:14:29Z,2025-08-01T03:14:55Z,20250801 031429
246,246,68,130,1974,98,skip_immediate,NA,2025-08-01T03:14:57Z,2025-08-01T03:14:58Z,20250801 031457
247,247,68,130,1974,98,skip_immediate,NA,2025-08-01T03:15:00Z,2025-08-01T03:15:01Z,2025-08-01T03:15:00Z
248,248,68,130,1037,214,skip_after_partial,20,2025-08-01T03:15:04Z,2025-08-01T03:15:24Z,20250801 031504
249,249,68,130,47,124,skip_after_partial,18,2025-08-01T03:15:25Z,2025-08-01T03:15:43Z,2025-08-01T03:15:25Z
250,250,68,130,2936,170,skip_after_partial,17,2025-08-01T03:15:47Z,2025-08-01T03:16:04Z,2025-08-01T03:15:47Z
251,251,68,130,1037,214,skip_after_partial,18,2025-08-01T03:16:05Z,2025-08-01T03:16:23Z,20250801 031605
252,252,68,130,768,209,skip_immediate,0,2025-08-01T03:16:24Z,2025-08-01T03:16:25Z,2025-08-01T03:16:24Z
253,253,68,130,1037,214,skip_after_partial,19,2025-08-01T03:16:27Z,2025-08-01T03:16:46Z,2025-08-01T03:16:27Z
254,254,68,130,2936,170,watch_full,NA,2025-08-01T03:16:50Z,2025-08-01T03:17:20Z,2025-08-01T03:16:50Z
255,255,68,130,1249,160,skip_immediate,0,2025-08-01T03:17:23Z,2025-08-01T03:17:24Z,2025-08-01T03:17:23Z
256,256,68,130,1774,82,skip_after_partial,22,2025-08-01T03:17:25Z,2025-08-01T03:17:47Z,20250801 031725
257,257,68,130,333,93,watch_full,24,2025-08-01T03:17:50Z,2025-08-01T03:18:14Z,1754018270
258,258,68,130,85,131,watch_full,38,2025-08-01T03:18:15Z,2025-08-01T03:18:53Z,2025-08-01T03:18:15Z
259,259,68,130,3565,168,exit_platform,NA,2025-08-01T03:18:56Z,2025-08-01T03:18:58Z,2025-08-01T03:18:56Z
260,260,69,130,4065,73,exit_platform,5,2025-08-01T18:55:54Z,2025-08-01T18:55:59Z,2025-08-01T18:55:54Z
261,261,70,135,1249,160,exit_platform,8,2025-08-01T12:30:41Z,2025-08-01T12:30:49Z,2025-08-01T12:30:41Z
262,262,71,136,768,209,watch_full,30,2025-08-01T15:44:26Z,2025-08-01T15:44:56Z,2025-08-01T15:44:26Z
263,263,71,136,1309,68,skip_after_partial,5,2025-08-01T15:44:57Z,2025-08-01T15:45:02Z,2025-08-01T15:44:57Z
264,264,71,136,1548,45,watch_full,33,2025-08-01T15:45:04Z,2025-08-01T15:45:37Z,2025-08-01T15:45:04Z
265,265,71,136,2784,198,skip_after_partial,7,2025-08-01T15:45:40Z,2025-08-01T15:45:47Z,2025-08-01T15:45:40Z
266,266,71,136,1775,194,skip_after_partial,11,2025-08-01T15:45:51Z,2025-08-01T15:46:02Z,2025-08-01T15:45:51Z
267,267,71,136,3503,65,exit_platform,5,2025-08-01T15:46:06Z,2025-08-01T15:46:11Z,1754063166
268,268,72,139,805,155,skip_after_partial,30,2025-08-01T17:27:40Z,2025-08-01T17:28:10Z,2025-08-01T17:27:40Z
269,269,72,139,1849,132,skip_after_partial,NA,2025-08-01T17:28:11Z,2025-08-01T17:28:26Z,2025-08-01T17:28:11Z
270,270,72,139,3896,68,skip_immediate,0,2025-08-01T17:28:30Z,2025-08-01T17:28:31Z,20250801 172830
271,271,72,139,3805,158,skip_after_partial,20,2025-08-01T17:28:32Z,2025-08-01T17:28:52Z,2025-08-01T17:28:32Z
272,272,72,139,3794,184,watch_full,13,2025-08-01T17:28:56Z,2025-08-01T17:29:09Z,2025-08-01T17:28:56Z
273,273,72,139,768,209,exit_platform,9,2025-08-01T17:29:10Z,2025-08-01T17:29:19Z,20250801 172910
274,274,73,140,3091,142,watch_full,28,2025-08-01T00:37:51Z,2025-08-01T00:38:19Z,2025-08-01T00:37:51Z
275,275,73,140,2995,106,exit_platform,2,2025-08-01T00:38:20Z,2025-08-01T00:38:22Z,2025-08-01T00:38:20Z
276,276,74,142,1932,148,skip_after_partial,10,2025-08-01T00:09:49Z,2025-08-01T00:09:59Z,2025-08-01T00:09:49Z
277,277,74,142,1849,132,watch_full,NA,2025-08-01T00:10:02Z,2025-08-01T00:10:39Z,2025-08-01T00:10:02Z
278,278,74,142,1812,145,skip_after_partial,19,2025-08-01T00:10:40Z,2025-08-01T00:10:59Z,2025-08-01T00:10:40Z
279,279,74,142,2723,174,watch_full,44,2025-08-01T00:11:00Z,2025-08-01T00:11:44Z,20250801 001100
280,280,74,142,1849,132,watch_full,NA,2025-08-01T00:11:48Z,2025-08-01T00:12:25Z,2025-08-01T00:11:48Z
281,281,74,142,729,71,watch_full,NA,2025-08-01T00:12:28Z,2025-08-01T00:13:01Z,2025-08-01T00:12:28Z
282,282,74,142,750,88,exit_platform,4,2025-08-01T00:13:04Z,2025-08-01T00:13:08Z,20250801 001304
283,283,75,142,2723,174,skip_immediate,0,2025-08-01T17:09:28Z,2025-08-01T17:09:29Z,20250801 170928
284,284,75,142,1849,132,skip_after_partial,NA,2025-08-01T17:09:30Z,2025-08-01T17:09:51Z,2025-08-01T17:09:30Z
285,285,75,142,927,10,exit_platform,6,2025-08-01T17:09:54Z,2025-08-01T17:10:00Z,2025-08-01T17:09:54Z
286,286,76,142,3565,168,skip_after_partial,NA,2025-08-01T07:54:11Z,2025-08-01T07:54:30Z,2025-08-01T07:54:11Z
287,287,76,142,3222,145,skip_after_partial,NA,2025-08-01T07:54:31Z,2025-08-01T07:54:50Z,2025-08-01T07:54:31Z
288,288,76,142,927,10,skip_immediate,0,2025-08-01T07:54:54Z,2025-08-01T07:54:55Z,2025-08-01T07:54:54Z
289,289,76,142,927,10,watch_full,24,2025-08-01T07:54:57Z,2025-08-01T07:55:21Z,2025-08-01T07:54:57Z
290,290,76,142,1249,160,exit_platform,8,2025-08-01T07:55:24Z,2025-08-01T07:55:32Z,1754034924
291,291,77,143,4269,53,watch_full,30,2025-08-01T16:09:20Z,2025-08-01T16:09:50Z,2025-08-01T16:09:20Z
292,292,77,143,815,214,skip_immediate,0,2025-08-01T16:09:52Z,2025-08-01T16:09:53Z,20250801 160952
293,293,77,143,4065,73,skip_immediate,0,2025-08-01T16:09:57Z,2025-08-01T16:09:58Z,2025-08-01T16:09:57Z
294,294,77,143,4120,87,skip_immediate,0,2025-08-01T16:10:00Z,2025-08-01T16:10:01Z,20250801 161000
295,295,77,143,3794,184,skip_after_partial,7,2025-08-01T16:10:04Z,2025-08-01T16:10:11Z,2025-08-01T16:10:04Z
296,296,77,143,4065,73,exit_platform,7,2025-08-01T16:10:15Z,2025-08-01T16:10:22Z,2025-08-01T16:10:15Z
297,297,78,143,3503,65,skip_immediate,0,2025-08-01T03:36:40Z,2025-08-01T03:36:41Z,20250801 033640
298,298,78,143,815,214,skip_immediate,0,2025-08-01T03:36:42Z,2025-08-01T03:36:43Z,2025-08-01T03:36:42Z
299,299,78,143,2146,88,exit_platform,4,2025-08-01T03:36:44Z,2025-08-01T03:36:48Z,20250801 033644
300,300,79,143,47,124,watch_full,31,2025-08-01T02:48:22Z,2025-08-01T02:48:53Z,2025-08-01T02:48:22Z
301,301,79,143,3536,55,skip_after_partial,14,2025-08-01T02:48:55Z,2025-08-01T02:49:09Z,2025-08-01T02:48:55Z
302,302,79,143,3896,68,watch_full,33,2025-08-01T02:49:10Z,2025-08-01T02:49:43Z,20250801 024910
303,303,79,143,1309,68,exit_platform,2,2025-08-01T02:49:44Z,2025-08-01T02:49:46Z,20250801 024944
304,304,80,143,4065,73,watch_full,31,2025-08-01T00:28:25Z,2025-08-01T00:28:56Z,2025-08-01T00:28:25Z
305,305,80,143,3884,134,watch_full,25,2025-08-01T00:28:58Z,2025-08-01T00:29:23Z,2025-08-01T00:28:58Z
306,306,80,143,4303,16,watch_full,38,2025-08-01T00:29:24Z,2025-08-01T00:30:02Z,2025-08-01T00:29:24Z
307,307,80,143,1220,135,exit_platform,7,2025-08-01T00:30:06Z,2025-08-01T00:30:13Z,2025-08-01T00:30:06Z
308,308,81,146,4200,116,exit_platform,4,2025-08-01T09:48:25Z,2025-08-01T09:48:29Z,1754041705
309,309,82,148,2351,135,skip_after_partial,22,2025-08-01T06:00:37Z,2025-08-01T06:00:59Z,2025-08-01T06:00:37Z
310,310,82,148,3222,145,watch_full,NA,2025-08-01T06:01:03Z,2025-08-01T06:01:41Z,2025-08-01T06:01:03Z
311,311,82,148,4059,179,watch_full,NA,2025-08-01T06:01:44Z,2025-08-01T06:02:23Z,20250801 060144
312,312,82,148,2175,179,watch_full,26,2025-08-01T06:02:25Z,2025-08-01T06:02:51Z,20250801 060225
313,313,82,148,85,131,skip_immediate,0,2025-08-01T06:02:54Z,2025-08-01T06:02:55Z,20250801 060254
314,314,82,148,2478,88,exit_platform,5,2025-08-01T06:02:57Z,2025-08-01T06:03:02Z,2025-08-01T06:02:57Z
315,315,83,150,2579,207,skip_after_partial,21,2025-08-01T02:05:48Z,2025-08-01T02:06:09Z,2025-08-01T02:05:48Z
316,316,83,150,3222,145,skip_immediate,NA,2025-08-01T02:06:10Z,2025-08-01T02:06:11Z,2025-08-01T02:06:10Z
317,317,83,150,2623,1,skip_immediate,0,2025-08-01T02:06:13Z,2025-08-01T02:06:14Z,2025-08-01T02:06:13Z
318,318,83,150,3794,184,exit_platform,3,2025-08-01T02:06:18Z,2025-08-01T02:06:21Z,2025-08-01T02:06:18Z
319,319,84,150,2548,12,skip_after_partial,NA,2025-08-01T15:53:10Z,2025-08-01T15:53:25Z,2025-08-01T15:53:10Z
320,320,84,150,3222,145,exit_platform,NA,2025-08-01T15:53:29Z,2025-08-01T15:53:36Z,20250801 155329
321,321,85,154,1677,10,skip_after_partial,8,2025-08-01T07:49:39Z,2025-08-01T07:49:47Z,2025-08-01T07:49:39Z
322,322,85,154,1481,61,skip_immediate,0,2025-08-01T07:49:48Z,2025-08-01T07:49:49Z,20250801 074948
323,323,85,154,551,25,watch_full,35,2025-08-01T07:49:51Z,2025-08-01T07:50:26Z,1754034591
324,324,85,154,1022,143,exit_platform,3,2025-08-01T07:50:29Z,2025-08-01T07:50:32Z,2025-08-01T07:50:29Z
325,325,86,162,2569,123,skip_after_partial,13,2025-08-01T14:15:39Z,2025-08-01T14:15:52Z,2025-08-01T14:15:39Z
326,326,86,162,3640,117,watch_full,29,2025-08-01T14:15:53Z,2025-08-01T14:16:22Z,2025-08-01T14:15:53Z
327,327,86,162,2136,123,exit_platform,1,2025-08-01T14:16:23Z,2025-08-01T14:16:24Z,2025-08-01T14:16:23Z
328,328,87,162,3012,194,watch_full,48,2025-08-01T11:55:04Z,2025-08-01T11:55:52Z,2025-08-01T11:55:04Z
329,329,87,162,3794,184,exit_platform,1,2025-08-01T11:55:56Z,2025-08-01T11:55:57Z,2025-08-01T11:55:56Z
330,330,88,162,1773,12,watch_full,NA,2025-08-01T11:15:52Z,2025-08-01T11:16:16Z,2025-08-01T11:15:52Z
331,331,88,162,2478,88,watch_full,39,2025-08-01T11:16:19Z,2025-08-01T11:16:58Z,2025-08-01T11:16:19Z
332,332,88,162,3002,118,skip_after_partial,13,2025-08-01T11:17:01Z,2025-08-01T11:17:14Z,2025-08-01T11:17:01Z
333,333,88,162,2175,179,watch_full,26,2025-08-01T11:17:17Z,2025-08-01T11:17:43Z,2025-08-01T11:17:17Z
334,334,88,162,4065,73,watch_full,31,2025-08-01T11:17:44Z,2025-08-01T11:18:15Z,2025-08-01T11:17:44Z
335,335,88,162,3417,43,skip_after_partial,8,2025-08-01T11:18:18Z,2025-08-01T11:18:26Z,1754047098
336,336,88,162,3012,194,skip_after_partial,11,2025-08-01T11:18:30Z,2025-08-01T11:18:41Z,2025-08-01T11:18:30Z
337,337,88,162,3906,56,watch_full,36,2025-08-01T11:18:45Z,2025-08-01T11:19:21Z,2025-08-01T11:18:45Z
338,338,88,162,3012,194,watch_full,48,2025-08-01T11:19:25Z,2025-08-01T11:20:13Z,20250801 111925
339,339,88,162,2345,42,skip_immediate,0,2025-08-01T11:20:17Z,2025-08-01T11:20:18Z,2025-08-01T11:20:17Z
340,340,88,162,169,198,skip_after_partial,17,2025-08-01T11:20:22Z,2025-08-01T11:20:39Z,2025-08-01T11:20:22Z
341,341,88,162,2345,42,skip_after_partial,8,2025-08-01T11:20:41Z,2025-08-01T11:20:49Z,20250801 112041
342,342,88,162,4303,16,watch_full,38,2025-08-01T11:20:53Z,2025-08-01T11:21:31Z,2025-08-01T11:20:53Z
343,343,88,162,1775,194,watch_full,44,2025-08-01T11:21:33Z,2025-08-01T11:22:17Z,2025-08-01T11:21:33Z
344,344,88,162,3012,194,skip_after_partial,11,2025-08-01T11:22:18Z,2025-08-01T11:22:29Z,2025-08-01T11:22:18Z
345,345,88,162,1775,194,exit_platform,8,2025-08-01T11:22:30Z,2025-08-01T11:22:38Z,2025-08-01T11:22:30Z
346,346,89,163,1249,160,skip_after_partial,13,2025-08-01T21:17:22Z,2025-08-01T21:17:35Z,2025-08-01T21:17:22Z
347,347,89,163,1932,148,skip_after_partial,13,2025-08-01T21:17:38Z,2025-08-01T21:17:51Z,2025-08-01T21:17:38Z
348,348,89,163,4174,45,skip_after_partial,21,2025-08-01T21:17:53Z,2025-08-01T21:18:14Z,2025-08-01T21:17:53Z
349,349,89,163,2936,170,skip_after_partial,13,2025-08-01T21:18:15Z,2025-08-01T21:18:28Z,2025-08-01T21:18:15Z
350,350,89,163,2623,1,skip_after_partial,17,2025-08-01T21:18:30Z,2025-08-01T21:18:47Z,2025-08-01T21:18:30Z
351,351,89,163,2936,170,watch_full,30,2025-08-01T21:18:49Z,2025-08-01T21:19:19Z,2025-08-01T21:18:49Z
352,352,89,163,2579,207,watch_full,35,2025-08-01T21:19:21Z,2025-08-01T21:19:56Z,20250801 211921
353,353,89,163,1974,98,watch_full,NA,2025-08-01T21:19:59Z,2025-08-01T21:20:34Z,20250801 211959
354,354,89,163,2634,100,watch_full,28,2025-08-01T21:20:38Z,2025-08-01T21:21:06Z,2025-08-01T21:20:38Z
355,355,89,163,3805,158,skip_after_partial,31,2025-08-01T21:21:10Z,2025-08-01T21:21:41Z,2025-08-01T21:21:10Z
356,356,89,163,2874,108,exit_platform,6,2025-08-01T21:21:43Z,2025-08-01T21:21:49Z,2025-08-01T21:21:43Z
357,357,90,167,3012,194,skip_immediate,0,2025-08-01T08:19:10Z,2025-08-01T08:19:11Z,2025-08-01T08:19:10Z
358,358,90,167,2723,174,skip_immediate,0,2025-08-01T08:19:15Z,2025-08-01T08:19:16Z,20250801 081915
359,359,90,167,2345,42,skip_after_partial,17,2025-08-01T08:19:19Z,2025-08-01T08:19:36Z,1754036359
360,360,90,167,2478,88,skip_after_partial,11,2025-08-01T08:19:37Z,2025-08-01T08:19:48Z,2025-08-01T08:19:37Z
361,361,90,167,3848,83,skip_after_partial,6,2025-08-01T08:19:50Z,2025-08-01T08:19:56Z,2025-08-01T08:19:50Z
362,362,90,167,2569,123,exit_platform,4,2025-08-01T08:19:57Z,2025-08-01T08:20:01Z,1754036397
363,363,91,167,768,209,skip_immediate,0,2025-08-01T06:13:42Z,2025-08-01T06:13:43Z,2025-08-01T06:13:42Z
364,364,91,167,2478,88,skip_immediate,0,2025-08-01T06:13:47Z,2025-08-01T06:13:48Z,20250801 061347
365,365,91,167,1773,12,skip_after_partial,NA,2025-08-01T06:13:51Z,2025-08-01T06:14:04Z,2025-08-01T06:13:51Z
366,366,91,167,768,209,watch_full,30,2025-08-01T06:14:07Z,2025-08-01T06:14:37Z,2025-08-01T06:14:07Z
367,367,91,167,1812,145,exit_platform,10,2025-08-01T06:14:41Z,2025-08-01T06:14:51Z,1754028881
368,368,92,168,3794,184,skip_after_partial,8,2025-08-01T18:20:05Z,2025-08-01T18:20:13Z,2025-08-01T18:20:05Z
369,369,92,168,3503,65,exit_platform,5,2025-08-01T18:20:15Z,2025-08-01T18:20:20Z,20250801 182015
370,370,93,168,1548,45,skip_after_partial,19,2025-08-01T14:44:24Z,2025-08-01T14:44:43Z,2025-08-01T14:44:24Z
371,371,93,168,4065,73,skip_after_partial,14,2025-08-01T14:44:47Z,2025-08-01T14:45:01Z,2025-08-01T14:44:47Z
372,372,93,168,1037,214,skip_immediate,0,2025-08-01T14:45:03Z,2025-08-01T14:45:04Z,2025-08-01T14:45:03Z
373,373,93,168,169,198,skip_after_partial,23,2025-08-01T14:45:05Z,2025-08-01T14:45:28Z,2025-08-01T14:45:05Z
374,374,93,168,169,198,watch_full,31,2025-08-01T14:45:32Z,2025-08-01T14:46:03Z,20250801 144532
375,375,93,168,2397,44,skip_after_partial,NA,2025-08-01T14:46:07Z,2025-08-01T14:46:17Z,2025-08-01T14:46:07Z
376,376,93,168,2146,88,skip_after_partial,18,2025-08-01T14:46:21Z,2025-08-01T14:46:39Z,2025-08-01T14:46:21Z
377,377,93,168,1037,214,exit_platform,NA,2025-08-01T14:46:40Z,2025-08-01T14:46:50Z,2025-08-01T14:46:40Z
378,378,94,168,2936,170,watch_full,30,2025-08-01T04:46:22Z,2025-08-01T04:46:52Z,2025-08-01T04:46:22Z
379,379,94,168,3640,117,watch_full,29,2025-08-01T04:46:53Z,2025-08-01T04:47:22Z,2025-08-01T04:46:53Z
380,380,94,168,3224,117,skip_after_partial,NA,2025-08-01T04:47:26Z,2025-08-01T04:47:37Z,2025-08-01T04:47:26Z
381,381,94,168,2378,79,exit_platform,9,2025-08-01T04:47:39Z,2025-08-01T04:47:48Z,2025-08-01T04:47:39Z
382,382,95,169,1974,98,watch_full,NA,2025-08-01T07:39:03Z,2025-08-01T07:39:38Z,2025-08-01T07:39:03Z
383,383,95,169,927,10,skip_after_partial,10,2025-08-01T07:39:41Z,2025-08-01T07:39:51Z,2025-08-01T07:39:41Z
384,384,95,169,2605,197,exit_platform,NA,2025-08-01T07:39:53Z,2025-08-01T07:39:59Z,20250801 073953
385,385,96,171,2995,106,watch_full,31,2025-08-01T16:25:15Z,2025-08-01T16:25:46Z,1754065515
386,386,96,171,1220,135,exit_platform,11,2025-08-01T16:25:48Z,2025-08-01T16:25:59Z,2025-08-01T16:25:48Z
387,387,97,171,4303,16,exit_platform,8,2025-08-01T06:12:22Z,2025-08-01T06:12:30Z,2025-08-01T06:12:22Z
388,388,98,173,1812,145,exit_platform,5,2025-08-01T05:08:59Z,2025-08-01T05:09:04Z,2025-08-01T05:08:59Z
389,389,99,173,1774,82,exit_platform,9,2025-08-01T16:36:21Z,2025-08-01T16:36:30Z,2025-08-01T16:36:21Z
390,390,100,181,2874,108,watch_full,26,2025-08-01T04:14:23Z,2025-08-01T04:14:49Z,2025-08-01T04:14:23Z
391,391,100,181,555,211,skip_immediate,0,2025-08-01T04:14:51Z,2025-08-01T04:14:52Z,2025-08-01T04:14:51Z
392,392,100,181,1849,132,skip_immediate,NA,2025-08-01T04:14:53Z,2025-08-01T04:14:54Z,20250801 041453
393,393,100,181,333,93,watch_full,24,2025-08-01T04:14:58Z,2025-08-01T04:15:22Z,2025-08-01T04:14:58Z
394,394,100,181,4200,116,exit_platform,5,2025-08-01T04:15:26Z,2025-08-01T04:15:31Z,2025-08-01T04:15:26Z
395,395,101,181,1037,214,skip_immediate,0,2025-08-01T21:14:27Z,2025-08-01T21:14:28Z,20250801 211427
396,396,101,181,4120,87,watch_full,35,2025-08-01T21:14:30Z,2025-08-01T21:15:05Z,2025-08-01T21:14:30Z
397,397,101,181,2478,88,skip_after_partial,11,2025-08-01T21:15:08Z,2025-08-01T21:15:19Z,2025-08-01T21:15:08Z
398,398,101,181,4120,87,exit_platform,11,2025-08-01T21:15:23Z,2025-08-01T21:15:34Z,2025-08-01T21:15:23Z
399,399,102,181,1220,135,watch_full,46,2025-08-01T16:41:21Z,2025-08-01T16:42:07Z,20250801 164121
400,400,102,181,2726,59,skip_immediate,0,2025-08-01T16:42:08Z,2025-08-01T16:42:09Z,20250801 164208
401,401,102,181,2995,106,watch_full,31,2025-08-01T16:42:12Z,2025-08-01T16:42:43Z,2025-08-01T16:42:12Z
402,402,103,182,4200,116,watch_full,20,2025-08-01T17:12:56Z,2025-08-01T17:13:16Z,2025-08-01T17:12:56Z
403,403,103,182,3224,117,exit_platform,13,2025-08-01T17:13:20Z,2025-08-01T17:13:33Z,2025-08-01T17:13:20Z
404,404,104,182,4269,53,skip_immediate,0,2025-08-01T10:00:57Z,2025-08-01T10:00:58Z,2025-08-01T10:00:57Z
405,405,104,182,169,198,skip_after_partial,23,2025-08-01T10:01:00Z,2025-08-01T10:01:23Z,2025-08-01T10:01:00Z
406,406,104,182,3794,184,skip_immediate,0,2025-08-01T10:01:25Z,2025-08-01T10:01:26Z,2025-08-01T10:01:25Z
407,407,104,182,621,212,watch_full,31,2025-08-01T10:01:27Z,2025-08-01T10:01:58Z,2025-08-01T10:01:27Z
408,408,104,182,878,192,watch_full,16,2025-08-01T10:02:02Z,2025-08-01T10:02:18Z,20250801 100202
409,409,104,182,3440,152,watch_full,25,2025-08-01T10:02:19Z,2025-08-01T10:02:44Z,2025-08-01T10:02:19Z
410,410,104,182,1220,135,skip_immediate,0,2025-08-01T10:02:45Z,2025-08-01T10:02:46Z,2025-08-01T10:02:45Z
411,411,104,182,1932,148,skip_after_partial,30,2025-08-01T10:02:48Z,2025-08-01T10:03:18Z,2025-08-01T10:02:48Z
412,412,104,182,2146,88,skip_immediate,0,2025-08-01T10:03:22Z,2025-08-01T10:03:23Z,2025-08-01T10:03:22Z
413,413,104,182,2874,108,watch_full,26,2025-08-01T10:03:24Z,2025-08-01T10:03:50Z,20250801 100324
414,414,104,182,2175,179,watch_full,26,2025-08-01T10:03:52Z,2025-08-01T10:04:18Z,2025-08-01T10:03:52Z
415,415,104,182,3440,152,watch_full,25,2025-08-01T10:04:19Z,2025-08-01T10:04:44Z,2025-08-01T10:04:19Z
416,416,104,182,3224,117,watch_full,52,2025-08-01T10:04:48Z,2025-08-01T10:05:40Z,2025-08-01T10:04:48Z
417,417,104,182,1812,145,skip_immediate,0,2025-08-01T10:05:42Z,2025-08-01T10:05:43Z,2025-08-01T10:05:42Z
418,418,104,182,2351,135,exit_platform,NA,2025-08-01T10:05:46Z,2025-08-01T10:05:57Z,2025-08-01T10:05:46Z
419,419,105,185,2936,170,exit_platform,5,2025-08-01T10:31:38Z,2025-08-01T10:31:43Z,2025-08-01T10:31:38Z
420,420,106,185,1309,68,skip_after_partial,6,2025-08-01T14:37:43Z,2025-08-01T14:37:49Z,20250801 143743
421,421,106,185,768,209,skip_immediate,0,2025-08-01T14:37:52Z,2025-08-01T14:37:53Z,2025-08-01T14:37:52Z
422,422,106,185,2175,179,skip_immediate,0,2025-08-01T14:37:54Z,2025-08-01T14:37:55Z,2025-08-01T14:37:54Z
423,423,106,185,4269,53,exit_platform,10,2025-08-01T14:37:57Z,2025-08-01T14:38:07Z,2025-08-01T14:37:57Z
424,424,107,188,2357,137,exit_platform,4,2025-08-01T04:29:39Z,2025-08-01T04:29:43Z,1754022579
425,425,108,190,29,136,skip_immediate,0,2025-08-01T04:35:49Z,2025-08-01T04:35:50Z,2025-08-01T04:35:49Z
426,426,108,190,2784,198,exit_platform,4,2025-08-01T04:35:53Z,2025-08-01T04:35:57Z,2025-08-01T04:35:53Z
427,427,109,200,3805,158,exit_platform,8,2025-08-01T06:13:38Z,2025-08-01T06:13:46Z,2025-08-01T06:13:38Z
428,428,110,200,2146,88,skip_immediate,0,2025-08-01T21:59:17Z,2025-08-01T21:59:18Z,2025-08-01T21:59:17Z
429,429,110,200,2146,88,exit_platform,6,2025-08-01T21:59:20Z,2025-08-01T21:59:26Z,2025-08-01T21:59:20Z
430,430,111,200,2478,88,exit_platform,5,2025-08-01T15:44:49Z,2025-08-01T15:44:54Z,2025-08-01T15:44:49Z
431,431,112,200,2478,88,exit_platform,4,2025-08-01T22:10:23Z,2025-08-01T22:10:27Z,1754086223
432,432,113,200,4200,116,skip_after_partial,NA,2025-08-01T18:56:00Z,2025-08-01T18:56:12Z,2025-08-01T18:56:00Z
433,433,113,200,2723,174,skip_immediate,0,2025-08-01T18:56:13Z,2025-08-01T18:56:14Z,2025-08-01T18:56:13Z
