session_id,user_id,login_at,logout_at,session_duration_sec,videos_viewed,watch_seconds
349,606,2025-08-01T14:38:36Z,2025-08-01T14:46:07Z,451,24,383
350,611,2025-08-01T06:45:09Z,2025-08-01T06:47:23Z,134,6,112
351,624,2025-08-01T18:38:43Z,2025-08-01T18:41:23Z,160,8,143
352,625,2025-08-01T14:18:25Z,2025-08-01T14:20:17Z,112,7,92
353,625,2025-08-01T02:55:20Z,2025-08-01T02:55:38Z,18,1,14
354,625,2025-08-01T10:42:27Z,2025-08-01T10:43:47Z,80,4,66
355,627,2025-08-01T13:03:17Z,2025-08-01T13:03:33Z,16,2,14
356,638,2025-08-01T00:16:28Z,2025-08-01T00:16:36Z,8,1,4
357,640,2025-08-01T15:32:14Z,2025-08-01T15:34:27Z,133,8,113
358,641,2025-08-01T21:42:35Z,2025-08-01T21:43:47Z,72,3,60
359,645,2025-08-01T10:30:38Z,2025-08-01T10:30:48Z,10,1,9
360,655,2025-08-01T03:28:12Z,2025-08-01T03:28:34Z,22,2,17
361,658,2025-08-01T19:14:18Z,2025-08-01T19:17:49Z,211,9,189
362,662,2025-08-01T09:39:28Z,2025-08-01T09:39:40Z,12,1,11
363,662,2025-08-01T10:26:21Z,2025-08-01T10:26:28Z,7,1,5
364,665,2025-08-01T01:39:07Z,2025-08-01T01:40:16Z,69,3,61
365,666,2025-08-01T05:52:36Z,2025-08-01T05:52:44Z,8,1,5
366,671,2025-08-01T14:56:22Z,2025-08-01T14:58:13Z,111,9,81
367,674,2025-08-01T07:55:05Z,2025-08-01T07:56:47Z,102,5,89
368,674,2025-08-01T17:23:52Z,2025-08-01T17:26:09Z,137,6,123
369,674,2025-08-01T19:39:25Z,2025-08-01T19:39:29Z,4,1,3
370,675,2025-08-01T11:58:37Z,2025-08-01T11:58:44Z,7,1,5
371,676,2025-08-01T11:50:11Z,2025-08-01T11:51:56Z,105,4,95
372,677,2025-08-01T09:51:25Z,2025-08-01T09:51:32Z,7,1,3
373,680,2025-08-01T00:30:49Z,2025-08-01T00:30:55Z,6,1,4
374,681,2025-08-01T04:43:11Z,2025-08-01T04:44:31Z,80,5,60
375,683,2025-08-01T02:22:34Z,2025-08-01T02:24:26Z,112,9,86
376,684,2025-08-01T19:37:18Z,2025-08-01T19:39:33Z,135,6,118
377,684,2025-08-01T02:26:04Z,2025-08-01T02:26:13Z,9,1,6
378,684,2025-08-01T06:44:20Z,2025-08-01T06:46:37Z,137,10,103
379,686,2025-08-01T00:27:39Z,2025-08-01T00:28:26Z,47,5,30
380,687,2025-08-01T00:05:24Z,2025-08-01T00:05:38Z,14,1,10
381,692,2025-08-01T22:03:42Z,2025-08-01T22:03:46Z,4,1,1
382,697,2025-08-01T20:25:09Z,2025-08-01T20:26:53Z,104,5,92
383,699,2025-08-01T09:41:51Z,2025-08-01T09:43:44Z,113,11,88
384,700,2025-08-01T12:58:08Z,2025-08-01T12:59:28Z,80,4,71
385,700,2025-08-01T13:00:09Z,2025-08-01T13:00:26Z,17,3,7
386,706,2025-08-01T01:40:18Z,2025-08-01T01:40:36Z,18,3,6
387,708,2025-08-01T02:01:50Z,2025-08-01T02:02:34Z,44,2,39
388,709,2025-08-01T16:50:51Z,2025-08-01T16:51:37Z,46,4,38
389,709,2025-08-01T02:41:24Z,2025-08-01T02:41:46Z,22,4,8
390,710,2025-08-01T05:30:19Z,2025-08-01T05:31:18Z,59,5,48
391,714,2025-08-01T05:48:32Z,2025-08-01T05:49:51Z,79,3,73
392,714,2025-08-01T20:21:07Z,2025-08-01T20:23:40Z,153,10,128
393,721,2025-08-01T18:06:01Z,2025-08-01T18:07:12Z,71,5,56
394,724,2025-08-01T08:54:58Z,2025-08-01T08:57:04Z,126,6,113
395,726,2025-08-01T13:21:13Z,2025-08-01T13:21:28Z,15,1,14
396,730,2025-08-01T06:45:32Z,2025-08-01T06:47:00Z,88,6,76
397,734,2025-08-01T09:38:39Z,2025-08-01T09:39:30Z,51,2,49
398,740,2025-08-01T21:10:38Z,2025-08-01T21:12:19Z,101,5,90
399,742,2025-08-01T03:24:02Z,2025-08-01T03:25:10Z,68,3,57
400,742,2025-08-01T01:58:07Z,2025-08-01T01:58:18Z,11,2,4
401,744,2025-08-01T14:15:01Z,2025-08-01T14:15:49Z,48,2,44
402,744,2025-08-01T01:58:58Z,2025-08-01T02:02:09Z,191,8,169
403,744,2025-08-01T11:30:15Z,2025-08-01T11:30:23Z,8,1,4
404,744,2025-08-01T00:14:45Z,2025-08-01T00:15:15Z,30,2,25
405,748,2025-08-01T15:07:28Z,2025-08-01T15:07:41Z,13,1,9
406,751,2025-08-01T20:39:08Z,2025-08-01T20:39:23Z,15,3,6
407,755,2025-08-01T00:17:26Z,2025-08-01T00:18:22Z,56,4,46
408,755,2025-08-01T04:21:29Z,2025-08-01T04:24:38Z,189,8,164
409,758,2025-08-01T11:14:22Z,2025-08-01T11:15:18Z,56,2,51
410,760,2025-08-01T12:57:44Z,2025-08-01T12:58:36Z,52,3,43
411,762,2025-08-01T07:54:57Z,2025-08-01T07:58:41Z,224,10,196
412,762,2025-08-01T08:24:20Z,2025-08-01T08:25:58Z,98,4,87
413,762,2025-08-01T14:24:55Z,2025-08-01T14:26:29Z,94,3,86
414,762,2025-08-01T07:59:03Z,2025-08-01T07:59:09Z,6,2,2
415,766,2025-08-01T21:05:52Z,2025-08-01T21:06:04Z,12,1,9
416,767,2025-08-01T17:44:03Z,2025-08-01T17:44:14Z,11,1,7
417,771,2025-08-01T21:35:32Z,2025-08-01T21:38:11Z,159,14,125
418,771,2025-08-01T08:12:20Z,2025-08-01T08:12:27Z,7,1,3
419,771,2025-08-01T19:06:20Z,2025-08-01T19:06:39Z,19,2,13
420,781,2025-08-01T16:44:05Z,2025-08-01T16:44:30Z,25,4,16
421,781,2025-08-01T16:25:18Z,2025-08-01T16:25:30Z,12,2,6
422,781,2025-08-01T12:08:19Z,2025-08-01T12:10:08Z,109,4,98
423,782,2025-08-01T01:45:28Z,2025-08-01T01:48:39Z,191,8,169
424,786,2025-08-01T12:53:15Z,2025-08-01T12:56:01Z,166,8,146
425,786,2025-08-01T03:02:14Z,2025-08-01T03:04:18Z,124,7,109
426,786,2025-08-01T06:07:26Z,2025-08-01T06:09:19Z,113,7,92
427,788,2025-08-01T20:32:50Z,2025-08-01T20:33:00Z,10,2,4
428,788,2025-08-01T01:10:00Z,2025-08-01T01:11:57Z,117,6,98
429,789,2025-08-01T21:17:17Z,2025-08-01T21:18:12Z,55,3,46
430,790,2025-08-01T02:56:10Z,2025-08-01T02:56:13Z,3,1,1
431,790,2025-08-01T11:42:52Z,2025-08-01T11:43:07Z,15,1,13
432,790,2025-08-01T00:07:09Z,2025-08-01T00:08:39Z,90,9,63
433,792,2025-08-01T08:30:21Z,2025-08-01T08:30:47Z,26,3,19
434,792,2025-08-01T04:11:47Z,2025-08-01T04:13:00Z,73,4,62
435,793,2025-08-01T20:28:12Z,2025-08-01T20:28:17Z,5,1,3
436,794,2025-08-01T08:45:14Z,2025-08-01T08:48:53Z,219,10,197
437,794,2025-08-01T17:00:31Z,2025-08-01T17:02:01Z,90,7,71
438,794,2025-08-01T21:15:15Z,2025-08-01T21:17:10Z,115,8,93
439,795,2025-08-01T17:54:11Z,2025-08-01T17:58:27Z,256,13,219
440,796,2025-08-01T06:53:07Z,2025-08-01T06:57:03Z,236,13,203
441,798,2025-08-01T05:45:07Z,2025-08-01T05:46:35Z,88,5,72
442,798,2025-08-01T12:42:52Z,2025-08-01T12:43:44Z,52,3,42
443,803,2025-08-01T14:53:30Z,2025-08-01T14:54:33Z,63,3,54
444,809,2025-08-01T03:31:46Z,2025-08-01T03:36:11Z,265,17,222
445,810,2025-08-01T13:13:32Z,2025-08-01T13:14:17Z,45,2,41
446,810,2025-08-01T02:41:17Z,2025-08-01T02:41:19Z,2,1,1
447,810,2025-08-01T00:43:04Z,2025-08-01T00:47:45Z,281,15,240
448,810,2025-08-01T00:27:44Z,2025-08-01T00:29:44Z,120,5,111
449,816,2025-08-01T01:25:12Z,2025-08-01T01:25:24Z,12,1,10
450,816,2025-08-01T06:40:26Z,2025-08-01T06:40:48Z,22,2,16
451,818,2025-08-01T20:23:42Z,2025-08-01T20:24:07Z,25,2,23
452,822,2025-08-01T01:32:34Z,2025-08-01T01:34:49Z,135,8,116
453,826,2025-08-01T00:50:42Z,2025-08-01T00:51:21Z,39,2,36
454,827,2025-08-01T15:36:16Z,2025-08-01T15:38:08Z,112,6,95
455,827,2025-08-01T16:56:56Z,2025-08-01T16:57:06Z,10,1,7
456,827,2025-08-01T12:00:29Z,2025-08-01T12:02:55Z,146,8,125
457,836,2025-08-01T14:06:13Z,2025-08-01T14:07:28Z,75,3,67
458,837,2025-08-01T04:43:09Z,2025-08-01T04:44:08Z,59,5,44
459,840,2025-08-01T14:57:09Z,2025-08-01T14:57:19Z,10,1,8
460,841,2025-08-01T07:18:36Z,2025-08-01T07:19:51Z,75,3,65
461,842,2025-08-01T09:20:49Z,2025-08-01T09:21:24Z,35,4,25
462,846,2025-08-01T04:26:46Z,2025-08-01T04:29:44Z,178,8,156
463,846,2025-08-01T15:03:26Z,2025-08-01T15:03:33Z,7,2,4
464,847,2025-08-01T10:15:46Z,2025-08-01T10:17:19Z,93,5,80
465,848,2025-08-01T06:05:18Z,2025-08-01T06:05:39Z,21,2,15
466,849,2025-08-01T01:33:19Z,2025-08-01T01:34:54Z,95,4,88
467,853,2025-08-01T01:57:31Z,2025-08-01T01:58:41Z,70,4,59
468,854,2025-08-01T05:24:50Z,2025-08-01T05:25:39Z,49,3,43
469,854,2025-08-01T12:55:02Z,2025-08-01T12:55:49Z,47,4,32
470,854,2025-08-01T16:34:09Z,2025-08-01T16:37:24Z,195,14,152
471,862,2025-08-01T02:39:31Z,2025-08-01T02:40:17Z,46,2,40
472,863,2025-08-01T21:09:21Z,2025-08-01T21:10:13Z,52,3,43
473,863,2025-08-01T18:27:18Z,2025-08-01T18:28:19Z,61,5,47
474,863,2025-08-01T17:04:13Z,2025-08-01T17:04:29Z,16,1,12
475,863,2025-08-01T05:25:00Z,2025-08-01T05:26:20Z,80,4,69
476,868,2025-08-01T03:53:39Z,2025-08-01T03:54:54Z,75,5,63
477,868,2025-08-01T03:01:09Z,2025-08-01T03:02:29Z,80,3,68
478,869,2025-08-01T03:12:54Z,2025-08-01T03:13:01Z,7,1,5
479,869,2025-08-01T09:17:48Z,2025-08-01T09:19:31Z,103,4,94
480,871,2025-08-01T04:32:09Z,2025-08-01T04:33:10Z,61,3,55
481,875,2025-08-01T03:13:56Z,2025-08-01T03:16:10Z,134,6,119
482,877,2025-08-01T04:34:24Z,2025-08-01T04:34:58Z,34,2,29
483,877,2025-08-01T20:39:23Z,2025-08-01T20:40:20Z,57,2,53
484,877,2025-08-01T03:02:22Z,2025-08-01T03:04:28Z,126,6,110
485,880,2025-08-01T20:34:55Z,2025-08-01T20:36:04Z,69,4,58
486,880,2025-08-01T08:17:30Z,2025-08-01T08:19:03Z,93,4,84
487,881,2025-08-01T03:05:42Z,2025-08-01T03:06:21Z,39,2,35
488,881,2025-08-01T18:42:45Z,2025-08-01T18:45:34Z,169,6,154
489,881,2025-08-01T21:46:06Z,2025-08-01T21:46:33Z,27,3,22
490,882,2025-08-01T06:19:33Z,2025-08-01T06:21:45Z,132,6,116
491,883,2025-08-01T14:06:48Z,2025-08-01T14:08:21Z,93,7,74
492,887,2025-08-01T06:17:22Z,2025-08-01T06:17:41Z,19,4,9
493,889,2025-08-01T06:53:42Z,2025-08-01T06:54:23Z,41,2,37
494,891,2025-08-01T09:19:12Z,2025-08-01T09:22:32Z,200,6,185
495,891,2025-08-01T09:42:33Z,2025-08-01T09:43:41Z,68,6,52
496,894,2025-08-01T16:05:40Z,2025-08-01T16:05:46Z,6,1,3
497,898,2025-08-01T18:05:29Z,2025-08-01T18:08:24Z,175,8,155
498,899,2025-08-01T05:38:58Z,2025-08-01T05:39:50Z,52,3,44
499,899,2025-08-01T20:10:40Z,2025-08-01T20:10:48Z,8,1,4
500,900,2025-08-01T02:16:09Z,2025-08-01T02:16:27Z,18,3,6
501,902,2025-08-01T10:11:11Z,2025-08-01T10:11:19Z,8,1,6
502,903,2025-08-01T00:07:44Z,2025-08-01T00:08:52Z,68,6,50
503,903,2025-08-01T19:12:48Z,2025-08-01T19:13:05Z,17,2,10
504,904,2025-08-01T12:17:44Z,2025-08-01T12:18:50Z,66,5,54
505,904,2025-08-01T00:10:38Z,2025-08-01T00:12:18Z,100,7,76
506,904,2025-08-01T10:27:56Z,2025-08-01T10:28:02Z,6,1,3
507,912,2025-08-01T20:27:43Z,2025-08-01T20:28:02Z,19,2,13
508,918,2025-08-01T06:20:33Z,2025-08-01T06:20:40Z,7,1,4
509,920,2025-08-01T20:02:48Z,2025-08-01T20:05:27Z,159,7,141
510,922,2025-08-01T19:45:58Z,2025-08-01T19:46:08Z,10,1,9
511,922,2025-08-01T01:19:16Z,2025-08-01T01:22:01Z,165,11,133
512,922,2025-08-01T02:39:39Z,2025-08-01T02:40:39Z,60,3,53
513,927,2025-08-01T15:29:44Z,2025-08-01T15:31:05Z,81,5,70
514,927,2025-08-01T17:17:24Z,2025-08-01T17:18:16Z,52,4,41
515,932,2025-08-01T16:57:21Z,2025-08-01T17:02:02Z,281,18,228
516,932,2025-08-01T20:25:26Z,2025-08-01T20:25:34Z,8,1,4
517,932,2025-08-01T16:46:08Z,2025-08-01T16:50:12Z,244,15,197
518,932,2025-08-01T11:26:51Z,2025-08-01T11:27:01Z,10,1,9
519,935,2025-08-01T17:00:49Z,2025-08-01T17:02:03Z,74,4,63
520,942,2025-08-01T13:13:50Z,2025-08-01T13:13:59Z,9,1,6
521,951,2025-08-01T20:54:46Z,2025-08-01T20:55:52Z,66,4,57
522,953,2025-08-01T17:34:15Z,2025-08-01T17:35:04Z,49,3,41
523,953,2025-08-01T14:19:25Z,2025-08-01T14:19:31Z,6,1,2
524,959,2025-08-01T02:12:37Z,2025-08-01T02:15:19Z,162,9,142
525,961,2025-08-01T03:37:51Z,2025-08-01T03:37:58Z,7,1,5
526,961,2025-08-01T18:58:18Z,2025-08-01T18:58:53Z,35,4,25
527,961,2025-08-01T06:55:36Z,2025-08-01T06:58:24Z,168,10,138
528,965,2025-08-01T11:16:25Z,2025-08-01T11:16:36Z,11,1,9
529,967,2025-08-01T09:02:01Z,2025-08-01T09:02:22Z,21,2,15
530,970,2025-08-01T13:37:24Z,2025-08-01T13:37:32Z,8,1,5
531,972,2025-08-01T07:41:08Z,2025-08-01T07:41:26Z,18,1,14
532,975,2025-08-01T21:26:19Z,2025-08-01T21:27:03Z,44,2,37
533,978,2025-08-01T13:52:25Z,2025-08-01T13:53:31Z,66,5,48
534,983,2025-08-01T19:33:05Z,2025-08-01T19:34:03Z,58,5,37
535,983,2025-08-01T14:59:03Z,2025-08-01T14:59:11Z,8,1,4
536,986,2025-08-01T16:34:18Z,2025-08-01T16:35:03Z,45,6,29
537,988,2025-08-01T13:03:23Z,2025-08-01T13:05:10Z,107,6,97
538,989,2025-08-01T02:58:06Z,2025-08-01T02:59:51Z,105,6,84
539,989,2025-08-01T03:09:50Z,2025-08-01T03:10:41Z,51,2,46
540,989,2025-08-01T06:40:40Z,2025-08-01T06:40:51Z,11,2,7
541,989,2025-08-01T07:06:03Z,2025-08-01T07:06:10Z,7,1,6
542,993,2025-08-01T21:48:46Z,2025-08-01T21:51:39Z,173,6,158
543,996,2025-08-01T05:03:44Z,2025-08-01T05:08:12Z,268,10,246
544,998,2025-08-01T07:51:35Z,2025-08-01T07:55:52Z,257,18,204
545,998,2025-08-01T08:08:24Z,2025-08-01T08:08:36Z,12,1,11
546,1000,2025-08-01T06:38:41Z,2025-08-01T06:39:38Z,57,5,44
547,1003,2025-08-01T21:15:40Z,2025-08-01T21:18:37Z,177,7,158
548,1011,2025-08-01T13:43:35Z,2025-08-01T13:43:43Z,8,2,2
549,1012,2025-08-01T12:40:51Z,2025-08-01T12:42:27Z,96,6,78
550,1012,2025-08-01T15:44:37Z,2025-08-01T15:45:24Z,47,6,31
551,1014,2025-08-01T08:18:25Z,2025-08-01T08:18:30Z,5,1,3
552,1015,2025-08-01T20:18:02Z,2025-08-01T20:18:49Z,47,3,41
553,1021,2025-08-01T04:54:06Z,2025-08-01T04:56:45Z,159,9,132
554,1022,2025-08-01T03:11:09Z,2025-08-01T03:12:20Z,71,5,58
555,1022,2025-08-01T12:32:58Z,2025-08-01T12:33:08Z,10,1,8
556,1022,2025-08-01T21:40:41Z,2025-08-01T21:43:27Z,166,8,140
557,1023,2025-08-01T18:51:02Z,2025-08-01T18:52:03Z,61,3,54
558,1024,2025-08-01T18:42:20Z,2025-08-01T18:43:23Z,63,4,53
559,1024,2025-08-01T16:31:17Z,2025-08-01T16:33:12Z,115,7,96
560,1028,2025-08-01T04:32:17Z,2025-08-01T04:34:32Z,135,7,118
561,1028,2025-08-01T19:17:54Z,2025-08-01T19:18:16Z,22,3,13
562,1030,2025-08-01T09:02:05Z,2025-08-01T09:05:17Z,192,8,174
563,1032,2025-08-01T13:38:14Z,2025-08-01T13:38:20Z,6,1,4
564,1034,2025-08-01T13:48:46Z,2025-08-01T13:48:52Z,6,1,2
565,1035,2025-08-01T00:34:26Z,2025-08-01T00:35:35Z,69,3,61
566,1035,2025-08-01T20:56:42Z,2025-08-01T20:57:16Z,34,2,31
567,1041,2025-08-01T19:06:21Z,2025-08-01T19:08:04Z,103,4,89
568,1041,2025-08-01T18:34:02Z,2025-08-01T18:34:43Z,41,6,20
569,1043,2025-08-01T15:31:43Z,2025-08-01T15:33:02Z,79,3,70
570,1046,2025-08-01T20:44:46Z,2025-08-01T20:45:39Z,53,3,43
571,1053,2025-08-01T06:26:18Z,2025-08-01T06:26:37Z,19,5,5
572,1057,2025-08-01T11:09:22Z,2025-08-01T11:10:28Z,66,6,44
573,1057,2025-08-01T06:48:10Z,2025-08-01T06:48:19Z,9,1,6
574,1058,2025-08-01T10:43:59Z,2025-08-01T10:45:33Z,94,3,82
575,1059,2025-08-01T02:14:15Z,2025-08-01T02:15:34Z,79,6,62
576,1061,2025-08-01T17:48:12Z,2025-08-01T17:48:36Z,24,2,18
577,1065,2025-08-01T01:25:17Z,2025-08-01T01:25:26Z,9,1,6
578,1066,2025-08-01T21:22:21Z,2025-08-01T21:24:44Z,143,8,119
579,1068,2025-08-01T08:06:50Z,2025-08-01T08:09:53Z,183,9,157
580,1070,2025-08-01T22:01:27Z,2025-08-01T22:03:51Z,144,7,131
581,1072,2025-08-01T02:50:02Z,2025-08-01T02:51:57Z,115,7,94
582,1072,2025-08-01T01:07:13Z,2025-08-01T01:12:26Z,313,13,281
583,1075,2025-08-01T07:56:16Z,2025-08-01T07:56:25Z,9,2,3
584,1076,2025-08-01T06:34:53Z,2025-08-01T06:35:09Z,16,1,14
585,1078,2025-08-01T12:53:33Z,2025-08-01T12:54:26Z,53,3,44
586,1079,2025-08-01T02:49:25Z,2025-08-01T02:51:11Z,106,5,92
587,1083,2025-08-01T18:59:40Z,2025-08-01T19:00:27Z,47,6,25
588,1085,2025-08-01T12:20:22Z,2025-08-01T12:21:55Z,93,6,75
589,1091,2025-08-01T03:19:51Z,2025-08-01T03:20:39Z,48,3,41
590,1092,2025-08-01T15:03:49Z,2025-08-01T15:04:26Z,37,3,29
591,1092,2025-08-01T20:55:56Z,2025-08-01T20:56:11Z,15,2,11
592,1095,2025-08-01T07:16:10Z,2025-08-01T07:16:26Z,16,2,11
593,1095,2025-08-01T16:36:51Z,2025-08-01T16:37:25Z,34,4,20
594,1096,2025-08-01T04:36:08Z,2025-08-01T04:39:30Z,202,9,175
595,1096,2025-08-01T07:18:34Z,2025-08-01T07:21:20Z,166,9,139
596,1101,2025-08-01T04:26:36Z,2025-08-01T04:26:43Z,7,1,3
597,1102,2025-08-01T16:52:57Z,2025-08-01T16:53:34Z,37,4,28
598,1103,2025-08-01T08:30:28Z,2025-08-01T08:31:52Z,84,4,71
599,1103,2025-08-01T04:45:41Z,2025-08-01T04:45:44Z,3,1,2
600,1103,2025-08-01T08:14:16Z,2025-08-01T08:18:14Z,238,14,194
601,1103,2025-08-01T21:45:21Z,2025-08-01T21:46:17Z,56,3,45
602,1106,2025-08-01T21:50:54Z,2025-08-01T21:51:01Z,7,1,3
603,1109,2025-08-01T06:07:34Z,2025-08-01T06:07:46Z,12,2,7
604,1109,2025-08-01T12:14:32Z,2025-08-01T12:14:39Z,7,1,5
605,1109,2025-08-01T15:20:42Z,2025-08-01T15:21:08Z,26,3,22
606,1109,2025-08-01T14:37:33Z,2025-08-01T14:40:41Z,188,9,165
607,1111,2025-08-01T14:51:33Z,2025-08-01T14:51:42Z,9,1,7
608,1112,2025-08-01T16:54:35Z,2025-08-01T16:54:48Z,13,3,10
609,1112,2025-08-01T02:43:54Z,2025-08-01T02:45:42Z,108,5,94
610,1112,2025-08-01T19:54:30Z,2025-08-01T19:57:16Z,166,7,143
611,1112,2025-08-01T07:43:58Z,2025-08-01T07:44:23Z,25,2,20
612,1113,2025-08-01T13:34:04Z,2025-08-01T13:36:21Z,137,6,122
613,1131,2025-08-01T17:22:17Z,2025-08-01T17:27:31Z,314,14,277
614,1132,2025-08-01T06:55:22Z,2025-08-01T06:56:16Z,54,3,46
615,1132,2025-08-01T00:42:20Z,2025-08-01T00:42:26Z,6,1,2
616,1133,2025-08-01T07:47:15Z,2025-08-01T07:48:51Z,96,5,84
617,1135,2025-08-01T08:55:45Z,2025-08-01T08:56:49Z,64,4,53
618,1135,2025-08-01T10:41:22Z,2025-08-01T10:41:56Z,34,2,29
619,1136,2025-08-01T12:00:15Z,2025-08-01T12:02:17Z,122,8,104
620,1139,2025-08-01T20:09:41Z,2025-08-01T20:10:23Z,42,3,31
621,1141,2025-08-01T18:50:13Z,2025-08-01T18:51:37Z,84,4,72
622,1141,2025-08-01T03:47:43Z,2025-08-01T03:49:19Z,96,4,81
623,1141,2025-08-01T16:09:55Z,2025-08-01T16:11:14Z,79,5,68
624,1145,2025-08-01T05:48:24Z,2025-08-01T05:48:32Z,8,1,4
625,1145,2025-08-01T17:25:25Z,2025-08-01T17:25:30Z,5,1,4
626,1146,2025-08-01T20:49:06Z,2025-08-01T20:49:48Z,42,2,38
627,1154,2025-08-01T06:40:55Z,2025-08-01T06:42:38Z,103,5,91
628,1156,2025-08-01T07:00:58Z,2025-08-01T07:03:24Z,146,7,129
629,1168,2025-08-01T15:37:01Z,2025-08-01T15:37:14Z,13,1,9
630,1169,2025-08-01T12:43:05Z,2025-08-01T12:43:12Z,7,1,3
631,1173,2025-08-01T03:39:44Z,2025-08-01T03:40:20Z,36,3,26
632,1175,2025-08-01T20:26:05Z,2025-08-01T20:26:15Z,10,1,8
633,1181,2025-08-01T17:16:40Z,2025-08-01T17:17:18Z,38,2,30
634,1181,2025-08-01T14:31:15Z,2025-08-01T14:32:07Z,52,4,44
635,1185,2025-08-01T06:01:27Z,2025-08-01T06:02:05Z,38,2,34
636,1186,2025-08-01T21:39:01Z,2025-08-01T21:42:50Z,229,10,204
637,1188,2025-08-01T18:59:58Z,2025-08-01T19:00:18Z,20,1,17
638,1188,2025-08-01T08:00:16Z,2025-08-01T08:00:42Z,26,2,22
639,1188,2025-08-01T07:31:42Z,2025-08-01T07:33:25Z,103,4,90
640,1193,2025-08-01T07:47:24Z,2025-08-01T07:48:56Z,92,4,81
641,1193,2025-08-01T08:42:44Z,2025-08-01T08:42:47Z,3,1,2
642,1195,2025-08-01T15:25:12Z,2025-08-01T15:26:36Z,84,4,71
643,1195,2025-08-01T10:31:26Z,2025-08-01T10:32:28Z,62,5,50
644,1195,2025-08-01T08:14:25Z,2025-08-01T08:15:19Z,54,5,39
645,1195,2025-08-01T20:06:02Z,2025-08-01T20:06:38Z,36,9,12
646,1199,2025-08-01T16:47:58Z,2025-08-01T16:48:33Z,35,2,27
647,1211,2025-08-01T03:38:45Z,2025-08-01T03:39:28Z,43,2,35
648,1216,2025-08-01T11:36:29Z,2025-08-01T11:37:24Z,55,5,39
649,1216,2025-08-01T07:28:24Z,2025-08-01T07:29:29Z,65,3,58
650,1222,2025-08-01T13:24:06Z,2025-08-01T13:24:47Z,41,4,29
651,1226,2025-08-01T12:46:10Z,2025-08-01T12:46:41Z,31,2,26
652,1226,2025-08-01T15:55:40Z,2025-08-01T15:55:51Z,11,1,10
653,1232,2025-08-01T15:41:48Z,2025-08-01T15:42:04Z,16,3,10
654,1240,2025-08-01T20:41:50Z,2025-08-01T20:42:12Z,22,1,19
655,1240,2025-08-01T17:19:51Z,2025-08-01T17:20:48Z,57,4,48
656,1242,2025-08-01T01:26:55Z,2025-08-01T01:28:07Z,72,4,64
657,1243,2025-08-01T07:43:31Z,2025-08-01T07:44:22Z,51,2,47
658,1248,2025-08-01T06:26:57Z,2025-08-01T06:28:11Z,74,5,57
659,1252,2025-08-01T00:42:13Z,2025-08-01T00:43:27Z,74,3,66
660,1253,2025-08-01T11:51:52Z,2025-08-01T11:53:03Z,71,3,66
661,1253,2025-08-01T11:31:10Z,2025-08-01T11:32:56Z,106,5,91
662,1253,2025-08-01T15:56:36Z,2025-08-01T15:56:57Z,21,2,19
663,1254,2025-08-01T14:18:42Z,2025-08-01T14:19:56Z,74,3,68
664,1254,2025-08-01T10:26:02Z,2025-08-01T10:26:55Z,53,3,47
665,1255,2025-08-01T02:37:02Z,2025-08-01T02:39:24Z,142,9,110
666,1256,2025-08-01T09:47:38Z,2025-08-01T09:48:16Z,38,2,32
667,1260,2025-08-01T06:57:36Z,2025-08-01T06:57:41Z,5,1,3
668,1263,2025-08-01T01:13:18Z,2025-08-01T01:18:49Z,331,19,280
669,1263,2025-08-01T18:39:21Z,2025-08-01T18:39:29Z,8,2,3
670,1263,2025-08-01T19:15:57Z,2025-08-01T19:17:29Z,92,6,72
671,1267,2025-08-01T05:11:57Z,2025-08-01T05:12:29Z,32,2,28
672,1271,2025-08-01T06:27:27Z,2025-08-01T06:28:15Z,48,4,32
673,1273,2025-08-01T04:17:33Z,2025-08-01T04:18:15Z,42,3,35
674,1274,2025-08-01T07:26:05Z,2025-08-01T07:28:24Z,139,7,120
675,1276,2025-08-01T08:13:30Z,2025-08-01T08:13:46Z,16,2,8
676,1279,2025-08-01T00:08:06Z,2025-08-01T00:09:04Z,58,4,46
677,1280,2025-08-01T20:25:59Z,2025-08-01T20:26:05Z,6,1,3
678,1280,2025-08-01T00:10:17Z,2025-08-01T00:11:28Z,71,5,61
679,1280,2025-08-01T19:19:15Z,2025-08-01T19:20:34Z,79,5,63
680,1287,2025-08-01T19:59:06Z,2025-08-01T19:59:40Z,34,3,25
681,1288,2025-08-01T12:18:37Z,2025-08-01T12:18:45Z,8,1,6
682,1288,2025-08-01T14:18:02Z,2025-08-01T14:21:34Z,212,11,178
683,1289,2025-08-01T15:58:14Z,2025-08-01T15:58:54Z,40,2,36
684,1290,2025-08-01T01:26:06Z,2025-08-01T01:28:41Z,155,8,137
685,1302,2025-08-01T09:39:24Z,2025-08-01T09:39:36Z,12,2,6
686,1306,2025-08-01T01:59:14Z,2025-08-01T01:59:26Z,12,1,10
687,1307,2025-08-01T15:51:17Z,2025-08-01T15:51:25Z,8,1,5
688,1308,2025-08-01T03:53:48Z,2025-08-01T03:53:53Z,5,1,2
689,1313,2025-08-01T03:08:14Z,2025-08-01T03:09:55Z,101,5,84
690,1313,2025-08-01T15:46:37Z,2025-08-01T15:51:06Z,269,11,237
691,1314,2025-08-01T15:35:09Z,2025-08-01T15:37:45Z,156,7,132
692,1316,2025-08-01T21:33:52Z,2025-08-01T21:34:02Z,10,1,8
693,1323,2025-08-01T05:54:54Z,2025-08-01T05:57:41Z,167,8,141
